NODE_L,NODE_R,MATCH_SCORE
F1C3953C569290E4BE7B28465CEC97F8,FC032B0AA062B0CB6F97B36583C5542E,9
F1C3953C569290E4BE7B28465CEC97F8,FC0FD4A8CE6734951BD094DF85C4D501,9
F1C3953C569290E4BE7B28465CEC97F8,FC1EDAC6BDE5F970DBF2217D2B0D7467,9
F1C3953C569290E4BE7B28465CEC97F8,FC27E6600B7439E424582DC7B3B7F83D,9
F1C3953C569290E4BE7B28465CEC97F8,FC3C6D867A602E16D11501819E63A2FD,9
F1C3953C569290E4BE7B28465CEC97F8,FC45F328C4F87FB16489A9776C8A0E4D,9
F1C3953C569290E4BE7B28465CEC97F8,FC4ACB12FD83FA34723CA8306328DBC5,9
F1C3953C569290E4BE7B28465CEC97F8,FC4C6FA45314C8FB76F2212E2155E70A,9
F1C3953C569290E4BE7B28465CEC97F8,FC670A11DE68CDEC1AE3E81ED38ED2A1,9
F1C3953C569290E4BE7B28465CEC97F8,FC6F84590481E767C3FDE7955A29FC01,9
F1C3953C569290E4BE7B28465CEC97F8,FC7C057E96FB4D6125470BED541E4B71,9
F1C3953C569290E4BE7B28465CEC97F8,FC7E694BCBE64574F662A13EB553C3E5,9
F1C3953C569290E4BE7B28465CEC97F8,FC8494F5F3CA21E16AE8431483962E9C,9
F1C3953C569290E4BE7B28465CEC97F8,FC84C71F43329071FB618F155981F32B,9
F1C3953C569290E4BE7B28465CEC97F8,FC8AC7C6FDA99AA34E750C49F39483CD,9
F1C3953C569290E4BE7B28465CEC97F8,FCA037887EF83CE0E26C08809FADD4E6,9
F1C3953C569290E4BE7B28465CEC97F8,FCA9318B4204F9832BD2E8C9D1CBDECC,9
F1C3953C569290E4BE7B28465CEC97F8,FCB9356E3B7BDFE90CB8FCBB6F3FEB25,9
F1C3953C569290E4BE7B28465CEC97F8,FCDEB56843243B88796E0983B20294FB,9
F1C3953C569290E4BE7B28465CEC97F8,FCEDA259C296888BAF3C0E9E7F1671B3,9
F1C3953C569290E4BE7B28465CEC97F8,FCFE48913B21C87FE8DDF65F94CF3CA2,9
F1C3953C569290E4BE7B28465CEC97F8,FD108BEE0556C866BBCF43475D008FF2,9
F1C3953C569290E4BE7B28465CEC97F8,FD278B1360A0331789EAA37D681AF31A,9
F1C3953C569290E4BE7B28465CEC97F8,FD3DA286708CBFAC5DB9F2767E1D56DF,9
F1C3953C569290E4BE7B28465CEC97F8,FD579B344F1F5DC71EF5857609C7FA54,9
F1C3953C569290E4BE7B28465CEC97F8,FD5A37586D102E6AC769448E1DC91B47,9
F1C3953C569290E4BE7B28465CEC97F8,FD5B52DE2B00B8687B97D3EFA8DF558C,9
F1C3953C569290E4BE7B28465CEC97F8,FD6938650380ABAC7370B49C375924FA,9
F1C3953C569290E4BE7B28465CEC97F8,FD7363D8885FA29C4D84E273395D7FA8,9
F1C3953C569290E4BE7B28465CEC97F8,FD9260189F6E3CFEC58A21B2F237228B,9
F1C3953C569290E4BE7B28465CEC97F8,FDAADCE9F426E639DB37324F13102490,9
F1C3953C569290E4BE7B28465CEC97F8,FDC1F9A6A71172A2EA22C9C6969277A5,9
F1C3953C569290E4BE7B28465CEC97F8,FDD7AA98B68EC7EC5AF263FFD8650FD4,9
F1C3953C569290E4BE7B28465CEC97F8,FDD848792424D7882EF8415AA8FAB735,9
F1C3953C569290E4BE7B28465CEC97F8,FDF01B4670B07A7BB877CA3C7E0EA03A,9
F1C3953C569290E4BE7B28465CEC97F8,FDFA2B5A28E057BC7C170F79024BCB42,9
F1C3953C569290E4BE7B28465CEC97F8,FDFC41384C55E44B02095DE9D98193ED,9
F1C3953C569290E4BE7B28465CEC97F8,FE07720C902BC53124C09292C1BECCAA,9
F1C3953C569290E4BE7B28465CEC97F8,FE0CB1516B273CC92CE99C67B6AF49E9,9
F1C3953C569290E4BE7B28465CEC97F8,FE10A9808044BF691EF3A218E6A09E69,9
F1C3953C569290E4BE7B28465CEC97F8,FE1EDC10E099E1379A099A73E564CD41,9
F1C3953C569290E4BE7B28465CEC97F8,FE28F8779007FBF76937B8B02E572D3B,9
F1C3953C569290E4BE7B28465CEC97F8,FE2CBA2587E174A19F30B65D23F3E93F,9
F1C3953C569290E4BE7B28465CEC97F8,FE2E38C48FC4D3BD00ED2272B10425C1,9
F1C3953C569290E4BE7B28465CEC97F8,FE440784A60E0030B01BED6CF655F26D,9
F1C3953C569290E4BE7B28465CEC97F8,FE45FB4FC115CDFA0418D24337EE57B5,9
F1C3953C569290E4BE7B28465CEC97F8,FE55868C98D027F4EBC58B17B6D408FA,9
F1C3953C569290E4BE7B28465CEC97F8,FE55EA9293250989FF9DD25AFE1A30A7,9
F1C3953C569290E4BE7B28465CEC97F8,FE5D4067B850B03BD9C6534C020D7E77,6
F1C3953C569290E4BE7B28465CEC97F8,FE7199D5E76B9D96187742FFECE25A54,9
F1C3953C569290E4BE7B28465CEC97F8,FE7C7AD9DCC5822A1863E2091161735C,9
F1C3953C569290E4BE7B28465CEC97F8,FE8D542BD78986644882E576F43D5ACC,9
F1C3953C569290E4BE7B28465CEC97F8,FE9644EFCD4916154F6B18AD6B5AD003,9
F1C3953C569290E4BE7B28465CEC97F8,FE97D6A6CB091CCCB255D2A8246BB228,9
F1C3953C569290E4BE7B28465CEC97F8,FEA9E33BEB253989B18EEE7DEC0F81FF,9
F1C3953C569290E4BE7B28465CEC97F8,FEAAF7CA387233A0666C70A9F65704DB,9
F1C3953C569290E4BE7B28465CEC97F8,FEC07C38C4137CA84D2A1471E5A29D97,9
F1C3953C569290E4BE7B28465CEC97F8,FEC54B7D59EF4744E03710179E4F9288,9
F1C3953C569290E4BE7B28465CEC97F8,FECDDE5A6E0113F2EF155CBB48D469D3,9
F1C3953C569290E4BE7B28465CEC97F8,FED72861F69EBBD2A82AA1E08DBF2B59,9
F1C3953C569290E4BE7B28465CEC97F8,FEE401F23DB7020B3EFDD458DAF2E51A,9
F1C3953C569290E4BE7B28465CEC97F8,FEF24C0A5170A9DB00D03EE27E9C3683,9
F1C3953C569290E4BE7B28465CEC97F8,FEF686F1C2E020F9EE1A673CAF133103,9
F1C3953C569290E4BE7B28465CEC97F8,FEFDE08D15F5D2D9BDAB75CF0A1566D5,9
F1C3953C569290E4BE7B28465CEC97F8,FF0DDD3861B75BBE2D334AD34EA63E8C,9
F1C3953C569290E4BE7B28465CEC97F8,FF1298BE426F018D77CACB74095AC3DE,9
F1C3953C569290E4BE7B28465CEC97F8,FF1CE53E3C20A52DBB80546D0C3C644D,9
F1C3953C569290E4BE7B28465CEC97F8,FF200F0272495D4154B6AB2CF829FC0B,9
F1C3953C569290E4BE7B28465CEC97F8,FF2654163456416EF916BB0CABDBBEB4,9
F1C3953C569290E4BE7B28465CEC97F8,FF37C5CE985E78677409119CB4D5D2F0,9
F1C3953C569290E4BE7B28465CEC97F8,FF45FEAB0BD51D76582ED63F53683B23,9
F1C3953C569290E4BE7B28465CEC97F8,FF4E74ACD3E7915320D36E6309A35284,9
F1C3953C569290E4BE7B28465CEC97F8,FF5737B5CF93A3131E9477E430CDADA4,9
F1C3953C569290E4BE7B28465CEC97F8,FF5C89436309B1CCA7BF8418E1FFED2C,9
F1C3953C569290E4BE7B28465CEC97F8,FF6A71D84C2980C28AFA8CE8948E9E25,9
F1C3953C569290E4BE7B28465CEC97F8,FF870E0AC895BC858CF3C59C29DF75E1,9
F1C3953C569290E4BE7B28465CEC97F8,FF88E79D11C9702363BF2C66071142C7,9
F1C3953C569290E4BE7B28465CEC97F8,FF8FA8821337242C73D13F1DD8D385E1,9
F1C3953C569290E4BE7B28465CEC97F8,FF95DE430AB8218CE74AE7CC4F73C326,9
F1C3953C569290E4BE7B28465CEC97F8,FFA939965241225459C342121136C7D4,9
F1C3953C569290E4BE7B28465CEC97F8,FFAC2870F1DFD276CEA51FD4CA3180C5,9
F1C3953C569290E4BE7B28465CEC97F8,FFB2DA5D4B35BF4C67E399CCD2B7C9E4,9
F1C3953C569290E4BE7B28465CEC97F8,FFC155DF8F4455413ABBC1AA8761C5BB,9
F1C3953C569290E4BE7B28465CEC97F8,FFD45B3CDD9DD81F4E7BEBFD144FD221,9
F1C3953C569290E4BE7B28465CEC97F8,FFE555373E7E3BFF337B7D44D2DE8D85,9
F1C3953C569290E4BE7B28465CEC97F8,FFF18BCB22242D811D768942706E0935,9
F1C3953C569290E4BE7B28465CEC97F8,FFF8C42DCC08CEBBA881336066A05FA8,9
F1C841880C6661D978C6A2A6FC740AD4,F1D6D2CB8FF6F0439453615E7BC8A552,11
F1C841880C6661D978C6A2A6FC740AD4,F1ED2B3084006C00584AB06168BBCD05,11
F1C841880C6661D978C6A2A6FC740AD4,F1FDC86F8751AF2C3872C0A2B44CD63E,11
F1C841880C6661D978C6A2A6FC740AD4,F21DDB188D2199CAC18106BA6402E7CF,11
F1C841880C6661D978C6A2A6FC740AD4,F2251DFD59796703BDE41FCA7FF28A80,11
F1C841880C6661D978C6A2A6FC740AD4,F24106EA46D4AB06A6C6753401C49A72,11
F1C841880C6661D978C6A2A6FC740AD4,F247B20CF9B037CF8B1F091713820C5A,11
F1C841880C6661D978C6A2A6FC740AD4,F26BCF67407623776FF9DFE2381F1814,11
F1C841880C6661D978C6A2A6FC740AD4,F270071F4C958A64ABEF2CDCC9239BFF,11
F1C841880C6661D978C6A2A6FC740AD4,F29EED2689B9ED5B1F948F747D16AA4D,11
F1C841880C6661D978C6A2A6FC740AD4,F2AA92288B556512E64A16CD00F18A09,11
F1C841880C6661D978C6A2A6FC740AD4,F2FF7DA9F3E844DAD7F715EE9F71A841,11
F1C841880C6661D978C6A2A6FC740AD4,F3243A714903BF37D7F1E120E027C759,11
F1C841880C6661D978C6A2A6FC740AD4,F3454A43A1CBB66BA085DCA2BE65600D,11
F1C841880C6661D978C6A2A6FC740AD4,F36BB1DE2AC5E25DF18FF75F96DC2426,11
F1C841880C6661D978C6A2A6FC740AD4,F36F38DA518C13C53397E31944BAC4D6,11
F1C841880C6661D978C6A2A6FC740AD4,F372BAFBFEE13D91B5E11768238EEE94,11
F1C841880C6661D978C6A2A6FC740AD4,F3C1FBB0A148992ABB893E9DCFF89FFA,11
F1C841880C6661D978C6A2A6FC740AD4,F3E166DE64E951A74CCE5FD162091E7B,11
F1C841880C6661D978C6A2A6FC740AD4,F409DEEA700099FC30D510629F4223E3,11
F1C841880C6661D978C6A2A6FC740AD4,F432169094C402BE4F242C782F08FF15,11
F1C841880C6661D978C6A2A6FC740AD4,F439C4A6671E6F73734DD7FFBD852031,11
F1C841880C6661D978C6A2A6FC740AD4,F44DEA1C1B5A12DE129657F15D9BC544,11
F1C841880C6661D978C6A2A6FC740AD4,F4704CAA91DF47A4E9D937E7741E2132,11
F1C841880C6661D978C6A2A6FC740AD4,F47A9597B59560615860172F15B23EDA,11
F1C841880C6661D978C6A2A6FC740AD4,F489005C20514AAB95F1733A231EFF24,11
F1C841880C6661D978C6A2A6FC740AD4,F48A180FA419261FA5C8D11548BBEC8A,11
F1C841880C6661D978C6A2A6FC740AD4,F4900DD8D7026C4100851B9337E8E8F0,8
F1C841880C6661D978C6A2A6FC740AD4,F496A18A65EACA72779B69E418C416AC,11
F1C841880C6661D978C6A2A6FC740AD4,F498789BF1C01C3E5E7DE184AFECB6E3,11
F1C841880C6661D978C6A2A6FC740AD4,F49BE1D5ACFB62425790D56BFAA8284A,11
F1C841880C6661D978C6A2A6FC740AD4,F525C21E74DD14F2723C438C5C2D6E12,11
F1C841880C6661D978C6A2A6FC740AD4,F535FD77ED375ED0A363B75999382D52,11
F1C841880C6661D978C6A2A6FC740AD4,F53808DF218CD1C8BCE7D7A40049FD5D,11
F1C841880C6661D978C6A2A6FC740AD4,F56F0E0117C885CEAA23F969C580D80B,11
F1C841880C6661D978C6A2A6FC740AD4,F587752ECFB9654E63498F3F50FB49E7,11
F1C841880C6661D978C6A2A6FC740AD4,F59C932C812FD9EF0D5A2696114C5990,11
F1C841880C6661D978C6A2A6FC740AD4,F5A1E72EEC4489826D61DD630033415C,11
F1C841880C6661D978C6A2A6FC740AD4,F5B0011056FD664E89D910DA507E8DA8,11
F1C841880C6661D978C6A2A6FC740AD4,F5B4390820E88F93783EAA45C1BA8BB3,11
F1C841880C6661D978C6A2A6FC740AD4,F5D2B1324DE7C8AE623F24BCA3E023D4,11
F1C841880C6661D978C6A2A6FC740AD4,F5FE3D70CDDA327A617EAE5A28A6EEEF,11
F1C841880C6661D978C6A2A6FC740AD4,F5FFFC2AFEF8979DF2D52B66BF5E9CB9,11
F1C841880C6661D978C6A2A6FC740AD4,F62BFE314251B0F02F1F7DF43392D1A0,11
F1C841880C6661D978C6A2A6FC740AD4,F63002975ECF3C52DC2FF769D19AE3D9,11
F1C841880C6661D978C6A2A6FC740AD4,F6374F7BE1EFDF6C06A2ABF0D4501B62,11
F1C841880C6661D978C6A2A6FC740AD4,F65B09CCFEBC565FD0B178DB084FFD82,11
F1C841880C6661D978C6A2A6FC740AD4,F65BA71F8FCAB15FCD10E6E157353C2D,11
F1C841880C6661D978C6A2A6FC740AD4,F672EDDC6D9DCA53CD1F2A27CCBF8C7C,11
F1C841880C6661D978C6A2A6FC740AD4,F6998A8EFCE05774C27775762669474E,11
F1C841880C6661D978C6A2A6FC740AD4,F69D1A2EA11127665AD78095A75676F8,11
F1C841880C6661D978C6A2A6FC740AD4,F6A0F01CEAE60CBD973410EE26811896,11
F1C841880C6661D978C6A2A6FC740AD4,F6A364B4FBF1627E2CD5E284106C5F4B,11
F1C841880C6661D978C6A2A6FC740AD4,F6BBA5AC6C29D33760EB707112F9F5BE,11
F1C841880C6661D978C6A2A6FC740AD4,F6BCC30949884D1CF1FD5BA789A0FD33,11
F1C841880C6661D978C6A2A6FC740AD4,F6D5DF8C7979D30302B6552719C83249,11
F1C841880C6661D978C6A2A6FC740AD4,F6D7C3171A8ECADDBAC28B57027DA355,11
F1C841880C6661D978C6A2A6FC740AD4,F6D9205383F25A95667F1D666F7ACF19,11
F1C841880C6661D978C6A2A6FC740AD4,F6FA14C04549230EAC4BA41F1B65F87E,11
F1C841880C6661D978C6A2A6FC740AD4,F6FFE4E7EAE4D88783723A2482CFC938,11
F1C841880C6661D978C6A2A6FC740AD4,F712EEBC2C371653F263DE0E04560330,11
F1C841880C6661D978C6A2A6FC740AD4,F71EA3DBDAC1DFC7E25B8EFBFC037BDD,11
F1C841880C6661D978C6A2A6FC740AD4,F732653C707E9858E5F89CB818638B0B,11
F1C841880C6661D978C6A2A6FC740AD4,F758A8D22E660BA04F2CCF5FCBC940D9,11
F1C841880C6661D978C6A2A6FC740AD4,F7670DD74B3F5817828F62E9EE64B760,11
F1C841880C6661D978C6A2A6FC740AD4,F76A472A3FC0FE72187316F443B954FA,11
F1C841880C6661D978C6A2A6FC740AD4,F779287CE6FEE61872A22FDC009A0E98,11
F1C841880C6661D978C6A2A6FC740AD4,F779E1CC670715FED49B1698881D8A62,11
F1C841880C6661D978C6A2A6FC740AD4,F7A8E7B550FCE2B9FB46FA578188D7F9,11
F1C841880C6661D978C6A2A6FC740AD4,F7B51729077B96284D019A5BB9DAF509,11
F1C841880C6661D978C6A2A6FC740AD4,F7D8F445654A5F9F519E19314A70BB1F,11
F1C841880C6661D978C6A2A6FC740AD4,F7D97DC36FD08E80B415C9D16B35DD2B,11
F1C841880C6661D978C6A2A6FC740AD4,F7FB1D80A58081F033109ED3DD6C06E4,11
F1C841880C6661D978C6A2A6FC740AD4,F7FC53CA2A76E1320FC2CE6FA407EC96,11
F1C841880C6661D978C6A2A6FC740AD4,F815F4F1068F324AF90A8CC876B6C0FA,11
F1C841880C6661D978C6A2A6FC740AD4,F82D362BB6C3A20A3BAB73756F1EC73F,11
F1C841880C6661D978C6A2A6FC740AD4,F84D894F6483275B1BBBE2C9992FBA8E,11
F1C841880C6661D978C6A2A6FC740AD4,F85B048D217D71E821D5A0A35E0F4BED,11
F1C841880C6661D978C6A2A6FC740AD4,F86C15E7E3404044BF60F6EF9A8B2DB9,11
F1C841880C6661D978C6A2A6FC740AD4,F878D52C68C5C6B9028EAADE719AE33C,11
F1C841880C6661D978C6A2A6FC740AD4,F88A7F9278FE19357CEFF9FBC7BF0CB3,11
F1C841880C6661D978C6A2A6FC740AD4,F8A80C2631EF3873A0BE68D8E45175D1,11
F1C841880C6661D978C6A2A6FC740AD4,F8B27F4F6D4F6D983A82C64205EF2A5A,11
F1C841880C6661D978C6A2A6FC740AD4,F8D7CCD7BF869F7F374B36D49BE5EF07,11
F1C841880C6661D978C6A2A6FC740AD4,F8DCDEFB53AD219C44BD2C853BC1CE87,11
F1C841880C6661D978C6A2A6FC740AD4,F8E69C1357B5049EFB7E022140C4F760,11
F1C841880C6661D978C6A2A6FC740AD4,F8F12F505FF3412863E6AD22C41695E9,11
